item_id,linear_terms,factors.0,factors.1,factors.2,factors.3,factors.4,factors.5,factors.6,factors.7
134726,0.613622,0.212934,-0.296164,0.904913,0.655603,-0.843579,-0.619029,-1.06176,0.109894
37196,-0.128671,0.595675,-0.266811,-0.114006,-0.152517,0.788524,0.434307,-0.738117,0.055482
143157,-0.230741,-0.217361,-0.165282,0.427363,1.00638,1.09785,-0.115199,-0.388549,0.642178
128671,0.780694,-0.740441,0.576817,0.0283068,0.275992,-0.397768,-0.28415,-0.890644,0.100784
148228,0.865224,-0.075096,-0.589019,0.394609,0.633049,0.52893,-0.524336,0.369394,-0.369195
63268,0.0413469,1.17393,-0.235189,-0.115385,-0.159759,0.639011,0.303286,0.0724519,0.149323
147020,1.00862,0.124184,-0.132934,0.385121,0.676295,0.109639,-0.121921,0.0398367,-0.258785
117985,0.391554,0.0531728,-0.506214,0.572979,0.439453,-0.322368,-0.0115642,-0.243772,-0.209796
79127,0.794639,-0.564861,0.543137,-0.0279988,0.599837,-0.283825,0.823246,-0.563142,-0.0838491
103885,0.941961,-0.0515543,0.393999,-0.390495,1.14685,-0.200634,-0.316008,-0.296562,-0.110474
2338,0.40697,-0.137125,-0.493195,0.454126,-0.117695,-0.582269,-0.0271344,0.0799583,-0.0698819
121410,0.426705,-0.173845,-0.195013,0.358626,0.239997,0.357815,-0.61675,-0.397114,-0.297311
34635,0.757343,-0.203422,-0.567626,0.582211,0.871059,0.327403,0.0785613,0.610658,-0.146629
123260,1.12392,-0.16667,-0.476495,-0.06142,0.735393,0.237585,0.0525288,-0.065794,-0.306108
2653,0.141026,-0.376084,0.171686,0.234737,0.814126,1.28395,0.224922,0.132368,0.510708
133473,0.174244,0.103862,-0.256778,0.315302,0.238072,0.783174,-0.373159,-0.212001,-0.112221
146508,1.38082,1.00475,0.131972,-0.15387,1.8479,-0.13604,-1.31158,-0.646732,-0.0768025
118776,-0.198772,-0.528953,-0.134436,-0.0297891,0.0972677,0.135283,0.455244,0.329651,0.374681
70919,-0.408737,-0.32287,0.229317,0.680718,1.8876,1.88412,0.342906,0.607139,0.791455
135649,-0.336041,0.174379,-0.00982602,0.28843,0.662825,0.783581,-0.1903,-0.161711,0.839696
46213,0.711509,1.44622,-0.017793,-0.0571926,0.455386,0.768394,-0.234395,0.189715,-0.333003
116998,0.798321,-0.422012,0.315596,0.114392,0.998566,-0.360518,0.655318,-0.0832161,-0.526213
140951,-0.0638899,0.102836,0.969737,0.516464,0.915022,0.287778,1.33027,0.371611,-0.120414
9209,0.76714,-0.00148956,-0.263508,0.623762,0.062769,0.515842,-0.256199,0.377374,-0.674412
85256,0.291476,0.319058,-0.606055,0.336975,-0.295928,0.300216,-0.400776,-0.292812,-0.324045
42215,0.494308,-0.552295,-0.147812,0.342368,0.0259295,0.362349,0.132106,-0.0732591,-0.340753
39206,-0.21802,0.536272,-0.367904,-0.115029,0.144518,0.99239,0.337681,-0.928601,0.467899
123540,0.245448,-0.207925,0.0830153,0.773808,0.551012,0.456913,-0.444258,-0.223707,-0.115285
121408,0.852586,-0.581459,-0.449153,-0.0307511,0.324754,0.182368,-0.317519,-0.198501,-0.135654
138317,-0.405145,-0.316986,0.0657591,0.114627,0.281138,0.0474019,-0.0841712,-0.81242,-0.181227
135243,0.336509,-0.871641,-0.291133,0.176612,0.39571,0.76672,-0.257803,-0.3543,0.919617
127028,-0.572811,-0.0336484,0.689105,-0.325745,-0.991681,0.882608,0.6128,-0.229819,-0.27935
148291,0.173713,-0.528124,-0.023217,-0.00627445,0.82304,0.0298547,0.343164,0.219047,0.97377
1410,-2.62025,0.690731,0.215643,1.10513,-0.850985,-0.129417,0.212389,-0.0379809,0.794951
16992,-0.133999,0.186459,0.178128,0.633854,0.0438208,0.497915,-0.129294,-0.310429,-0.171507
16747,0.571464,0.402396,-0.0807229,0.100471,0.28729,1.02224,0.172831,-0.701911,0.233311
12333,1.74967,-0.203301,0.123305,-1.63347,0.132609,-0.685844,-0.439082,0.274242,0.177888
126163,1.46633,-0.0307126,-1.04185,0.161344,0.653839,-0.624377,0.189039,0.43545,-0.238015
2223,-1.28055,0.854391,0.320187,0.972159,-0.489039,0.157474,0.281366,0.602532,0.421753
42920,-1.95099,0.735826,0.509907,-0.105502,-0.476258,2.27356,0.891422,0.0129361,-0.131345
2596,-0.135687,0.136813,-0.243257,-0.244405,-0.262336,0.951446,0.46059,-0.0755382,0.169254
181521,1.33658,-0.273723,-0.324624,0.449191,0.929276,-0.115756,-0.338486,-0.530649,0.246205
66588,0.283669,0.494765,-0.217091,0.0354322,-0.0803955,1.05937,0.184143,0.0725067,-0.573119
176189,1.0494,-0.543609,0.26362,0.0875995,1.11739,-0.378216,-1.2011,0.319631,-0.483396
62871,-0.568665,0.303546,0.309507,1.02063,-0.107671,0.4003,0.110064,-0.429708,0.00606725
147009,-1.53498,0.191755,-0.679058,1.53899,-0.0199071,-0.369858,0.249332,0.278705,1.0593
27588,0.339809,-0.254426,-0.266093,0.328012,-0.282535,0.327965,0.177556,0.0933303,-0.491757
37111,1.24316,0.0295855,0.425498,-0.386902,0.979745,-0.296808,-0.736138,-0.469161,-0.333261
43111,1.04185,-0.547485,0.583579,-0.840661,0.706688,-0.0189035,0.0302037,-0.303297,0.206087
139976,0.992065,-0.152205,0.500397,-0.390651,1.28801,0.234015,0.624633,-0.611277,0.200897
28259,0.0561601,-0.119557,0.482035,0.138909,0.301947,-0.393636,0.0162547,-0.611002,-0.0161292
121,1.15238,-0.68304,0.748426,-0.855894,-0.114385,0.140304,-0.453896,0.0998241,0.365221
45315,1.00102,-0.292157,-0.0687643,-0.543037,0.302934,-0.604209,0.828701,-0.199369,-0.560704
72125,1.68946,-0.163411,0.183677,-0.360859,0.979607,-0.875404,-0.09085,0.608334,-0.649923
103343,1.03497,-0.181516,0.725104,-0.921856,-0.0358543,-0.618289,-0.673375,0.103978,-0.676466
54138,1.46602,-0.355968,-0.645865,-1.15958,-0.346052,-0.707944,0.139571,0.136621,-0.219113
10630,0.740851,-0.208447,0.100451,0.218465,0.34332,0.220342,0.1127,0.134937,-0.442522
20551,1.22858,-0.525449,-0.17879,-0.0976644,-0.123438,-0.731522,-0.0723269,0.233442,-0.340497
77130,0.854428,-0.0871336,0.602603,-0.338932,0.469251,-1.03392,-0.42931,0.245653,-0.52207
38453,0.704889,0.502679,0.0752316,-1.13239,0.700198,-0.184463,1.1324,-0.495865,-0.35993
54625,0.534908,-0.498666,-0.269222,-0.133326,1.14478,-0.213844,0.0146676,0.0573407,2.31677
115746,1.57804,-0.355865,0.46928,-0.851054,0.880701,-0.768916,-0.0954165,-0.455462,0.354378
113924,0.558732,-0.429265,1.05497,0.117788,0.788642,-0.258666,0.0112876,0.655147,-0.863009
27746,0.783142,-0.573822,-0.131548,0.378594,0.0912127,0.139073,-0.0265612,0.0948166,-0.564003
150376,1.13727,0.106703,0.383526,0.179438,1.36631,0.0868263,-0.642065,-0.748897,-0.281364
97207,1.12447,-0.0981316,-0.446501,-0.144818,0.802743,-0.643611,0.284705,-0.558116,-0.247387
113997,0.945724,0.700897,-0.111886,-0.225457,0.780872,0.834507,-0.832136,-0.694629,-0.105409
121921,1.33834,-0.179046,0.0938764,-0.281372,1.08951,-0.45236,-0.691474,-0.49673,-0.35849
188,1.02081,0.916972,-0.161645,-1.68332,-0.976623,-0.324153,0.480743,0.657738,0.522192
27708,1.24841,-0.527202,-0.118822,-0.389357,0.0444598,-0.438579,-0.137418,0.0535867,-0.419793
36522,0.3812,-0.446936,-0.0212022,-0.882282,-0.274529,0.16987,0.289335,-0.547013,-0.0246757
3955,0.156253,0.326425,0.512541,0.422348,-0.265349,-0.600643,-0.424903,-0.102912,-0.487247
39938,1.00431,-0.660413,-0.115792,-0.216852,0.0424121,-0.329836,-0.25326,-0.156086,-0.262779
5782,0.358723,-0.00233166,-0.572994,-0.0332108,-0.18422,0.628343,0.158537,-0.137722,-0.176582
118,1.00305,-0.063612,-0.831731,-0.316569,-0.489684,0.0272021,0.0255418,-0.245172,-0.0171826
555,1.20827,-0.279625,-1.17535,-0.240395,-0.337086,-0.769766,0.231324,0.390007,-0.38151
24068,0.348472,0.301422,0.286059,0.350587,0.534774,0.526789,-0.479866,-0.725476,-0.284776
27833,1.23897,-0.267551,-0.498231,-0.927542,-0.234706,-0.594299,0.151161,0.29709,-0.504712
31627,1.01926,0.0149917,-0.411071,0.356436,0.196634,0.562985,-0.162592,0.293066,-0.570916
1353,0.599434,1.71768,-0.752402,-0.384577,0.220647,0.67132,0.232594,-0.32616,-0.505531
131357,0.493441,0.236141,0.184312,-0.656972,0.23776,0.742298,-0.644983,-0.332012,-0.161018
12942,0.306572,0.0836835,-0.565955,0.181813,-0.204872,0.936649,-0.326647,-0.207772,-0.0744842
147949,0.608881,1.45628,0.00504053,-0.630593,0.880777,0.890341,-0.910521,-0.777411,-0.228463
163166,0.821358,1.25916,0.158342,-0.407312,0.873721,0.860827,-0.923659,-0.908226,-0.0370802
24310,-0.0709329,-0.106573,0.520899,0.762448,-0.123332,-0.625818,-0.0531673,-0.754354,0.103485
33451,0.330297,0.0593361,0.144935,0.870897,-0.455105,-0.591506,0.207433,-1.12931,-0.090599
128882,1.19903,1.21776,-0.0277472,-0.818007,0.354888,0.418442,-0.870301,-0.575532,-0.671954
1260,-0.0809057,0.795417,-0.161835,-0.311867,-0.593392,-0.360036,-0.233773,0.175817,1.22892
135382,0.542369,0.401916,-0.637199,0.316686,1.16375,-0.265506,-0.236143,-0.314994,0.849818
146791,0.270029,0.161759,1.2295,-0.0683208,2.30397,1.0765,-0.593847,1.15183,1.04445
150997,0.512862,0.0988444,1.10702,-0.0866554,2.25147,0.975935,-0.54086,1.22913,0.94545
151004,0.526542,0.127242,-0.321655,0.894698,0.739206,-0.582365,-0.654483,-1.12102,0.351091
143185,0.0564218,0.259978,0.020766,0.685424,0.497599,-1.21612,-0.616372,-0.749425,0.382836
134352,0.618151,1.05972,0.593398,-0.666326,0.519002,0.332748,-0.1179,-1.1088,-1.30352
925,0.106669,1.70006,1.12968,-1.04279,0.0964638,0.57776,-0.813688,0.213625,-0.766807
13464,-0.287732,2.28934,-1.05115,0.383134,-1.04466,-1.12837,-0.606338,0.265076,0.743491
3818,-0.636535,2.42539,0.51172,0.620836,-0.829069,0.661064,0.119681,0.965581,-0.965072
130877,0.469564,-0.04473,-0.393179,0.183838,0.185462,0.157272,-0.0503285,-1.06359,0.287467
172225,-1.66633,-0.188607,2.04124,1.1726,0.406872,1.10045,0.931868,1.59797,-0.592475
39953,0.410981,0.528572,0.76619,-0.666092,0.341292,-0.74593,0.572564,-0.431716,0.290044
176,-0.764422,-0.0974062,0.97972,0.775878,-0.39002,-0.600483,0.114659,0.272675,0.339703
12692,-0.238882,-0.182172,0.616276,0.215134,-0.147171,-0.387063,-0.00736926,-0.268193,0.0867124
131646,0.741196,0.323731,0.0770412,0.183415,0.725546,-0.198168,-0.405799,0.101315,-0.215052
18333,-0.87506,0.0928476,0.861558,1.38557,-1.2809,-0.593491,0.433432,-0.260887,-0.217856
73538,-1.04625,-0.220092,1.06515,1.4804,0.601081,-0.129944,1.29951,0.930592,-0.0723976
104363,0.471911,0.104435,0.571602,-1.26305,0.505604,0.0268777,-0.559026,-0.263163,-0.325186
18,0.528033,0.457788,0.266702,-0.118588,0.176346,-0.265622,0.272267,-0.231369,-0.342254
157969,0.623046,0.0339439,0.274813,-0.150766,0.525143,0.855205,-0.657753,-0.514121,-0.35439
120677,1.81113,0.461255,-0.909882,-0.657603,1.02043,-0.849125,-0.0878839,0.412696,-0.776614
152765,0.610561,-0.236149,0.434873,0.0739862,1.4643,0.537574,0.969032,0.18396,-0.136787
91313,0.0585579,-0.0759282,0.252399,2.49176,-0.00342945,-0.107793,1.44623,1.49922,-0.020792
98,-0.133762,-0.408531,0.632449,0.417963,-0.374346,-0.87822,-0.345756,0.948979,0.451923
17970,-0.579857,-0.213797,1.60566,0.0929977,0.371268,-0.229612,0.646974,0.786167,-0.00795939
41,0.178445,0.308472,-0.569909,0.203389,-0.172833,0.776278,0.114702,-0.150529,0.29384
37208,-0.0669706,-0.440548,-0.560888,-0.782658,-0.211686,0.366095,1.24488,-1.2126,0.111908
6201,-2.35596,-0.656854,0.667057,0.547202,-1.4028,0.175209,0.955463,-0.711211,1.48622
789,-0.00516798,0.212269,-0.531255,-0.371792,-0.989569,-0.046212,0.306531,0.0893752,0.348102
7929,-0.516031,0.374365,0.155566,0.515758,1.16185,-0.00127249,0.0201376,0.113011,0.87433
699,0.345278,-0.2026,0.579255,0.565105,-0.607625,-0.518522,-0.142742,0.0871453,0.681907
4112,-0.243767,0.143286,-0.180179,-0.964837,-2.15818,0.112078,1.55707,0.15583,0.756405
10660,0.39782,0.457989,-0.581709,-0.323075,-1.16152,0.086234,0.146718,-1.06266,0.171922
6688,0.551783,1.52384,-0.570249,-0.806169,0.0978054,0.725327,0.691676,0.435636,0.378648
28302,-0.368434,0.439129,0.171358,-0.624026,-1.23718,-0.203428,1.16393,1.34693,1.12598
592,0.435404,0.576077,-0.133769,-0.12703,-0.26957,0.478158,0.279231,0.702041,0.823823
64735,0.229275,-1.16877,-0.675565,-0.150987,1.20131,1.80945,0.344439,-1.23236,-0.446064
11229,-0.318299,-1.0673,0.58041,-0.227556,0.244254,0.237058,0.095429,0.234629,0.131704
20806,0.0116572,-0.294795,-0.121515,0.514099,-0.476973,-0.39425,0.713191,-1.12895,-0.0228451
2471,-0.512299,0.889569,0.724691,1.23284,-0.564058,-1.93316,-0.447689,-1.43393,-0.477633
1210,-1.2897,0.475634,1.64429,0.281478,-0.680994,-0.100527,-0.618794,-0.149553,-0.149067
8160,-1.01703,-0.327838,2.45628,-0.811793,0.493772,-0.302394,-0.182225,-0.140385,-0.279328
29198,-0.457149,-0.546951,1.09593,0.0362464,-0.588238,-0.526767,0.936408,0.236048,-0.701565
161936,0.598558,-0.507829,0.806343,0.103393,2.99771,2.77746,1.59059,1.35807,-1.3855
3577,0.421277,0.64401,-0.167961,-0.513572,0.357413,-1.13534,-1.1098,-0.309768,1.78835
161970,1.16501,0.289219,-0.320751,-0.102336,1.17075,0.0387997,-0.469146,-0.0759807,-0.10745
18723,-0.509448,0.648794,0.633135,-0.61995,-0.75114,-0.643606,0.427548,-1.605,0.161463
50750,0.880643,-0.395634,-0.52623,0.0957132,0.545399,-0.366668,-0.110308,0.230478,0.120756
155426,1.20419,-0.12521,-0.573382,0.160068,0.687672,0.0278081,-0.377976,-0.00505446,-0.360083
102794,1.76962,0.477401,-0.783811,-0.256082,0.806465,-0.584198,-0.862542,0.379278,-0.612115
178900,1.16729,0.555915,-0.672347,-0.431063,0.470714,0.762291,-0.359452,-0.413606,-0.18462
40628,0.411647,-0.554856,-0.652761,0.58086,0.0634851,0.444593,0.0869525,0.410709,-0.394374
9216,1.22015,-0.285452,-1.09006,-0.315634,-0.0469015,-0.41277,0.0529651,0.552696,-0.43267
93,1.3975,-0.5461,-0.968736,-0.39941,-0.462799,-0.515731,-0.0602325,-0.107991,-0.270053
466,0.206058,-0.361691,-0.00725576,0.139092,-0.19454,0.187793,-0.0763135,-0.198174,0.283885
38545,0.518257,-0.149177,-0.416835,-0.28047,-0.0910647,0.048506,0.424092,0.129952,0.22046
156566,0.77943,-0.729919,-0.423656,0.286084,0.56453,0.698026,0.137837,-0.000494198,0.132768
63539,0.268187,1.08129,-0.100237,0.126689,-0.466134,-0.4838,-0.688157,-1.22861,-1.12061
80006,0.0863254,0.0743048,-0.244244,-0.193755,-0.0148202,0.873045,-0.00343224,-0.225211,0.260017
150,0.569715,0.156615,-0.154843,-0.18622,0.156142,0.724915,0.103721,-0.415974,0.0667115
1419,-0.374006,0.0366691,0.382879,0.0333719,-0.659445,0.404666,0.967692,0.109152,0.393564
681,0.107688,0.713418,-0.203782,-0.0461963,-0.340129,0.0305192,0.166732,0.518488,0.0454677
624,0.141941,0.225331,-0.150759,-0.360693,-0.848075,0.180138,0.171505,0.00336442,0.0996924
98046,-1.11024,-0.608258,1.11173,-0.393791,1.18422,1.41795,-0.169586,2.1963,0.929362
128667,0.328412,0.278384,0.0931985,0.27093,0.165998,-0.377599,-0.906121,-0.969594,0.234366
119432,0.929393,-0.62389,-0.585779,-0.0344397,0.513719,-0.0573344,-0.196081,0.499473,-0.0465923
102680,1.1238,-0.589973,-1.13461,0.254087,0.866003,-0.507068,0.054934,0.71669,0.0207544
16986,0.274042,0.223458,-0.437249,0.111878,-0.234023,0.513561,0.264165,0.0762398,-0.0212525
104020,0.872253,-0.689388,-0.965871,-0.803825,0.2574,-0.538507,0.313353,0.202444,-0.271936
104006,1.06825,-0.379593,-0.779602,0.0972702,0.454446,-0.332585,0.0560345,0.221829,-0.171324
2136,-2.07614,0.524014,-0.299819,1.6186,-0.831699,0.0151713,0.120823,0.146977,1.28432
5,1.0523,-0.172582,-0.579089,-0.240133,-0.486064,0.0629374,-0.163418,0.190821,0.21746
8490,0.223361,-0.0256417,0.103238,-0.352114,0.453197,-0.291674,-0.242731,-1.27745,0.561831
26,0.699536,-0.271472,-0.0235679,-0.94566,-0.0464145,-1.37687,0.37946,1.12629,0.762189
10093,0.114776,-0.539736,0.641564,0.217313,-0.773672,-1.20575,0.0240624,0.628413,0.594296
520,-0.218932,-0.679744,0.770444,0.449432,-0.461415,-1.24572,0.840244,0.762023,0.485867
1262,-0.190392,-0.612974,0.798912,0.103268,-0.572946,-0.787825,0.765659,0.502021,0.6447
70,0.358151,-0.583112,-0.402701,0.00696003,-0.515044,0.552165,0.305042,0.0693105,0.0742423
15839,0.516856,-1.3775,0.0525919,-1.89865,-0.0356435,0.261437,0.683118,0.361114,0.627164
71,1.01069,-0.101494,0.14804,-0.619567,-0.410996,-0.732068,-0.324591,-0.00956916,0.891954
14105,1.27762,-0.308394,-0.2652,-0.416831,0.520973,-0.268678,0.634936,-0.403597,0.174112
15,0.323427,-0.0816905,1.09249,-0.602619,-0.130943,0.907339,-0.0154693,-0.362188,-0.308866
8066,1.02699,-0.0537738,-1.72439,-0.28961,0.906944,-0.177392,0.639823,-1.20854,0.983277
24085,-0.225033,0.284105,-0.156583,0.507021,-0.752167,1.5817,0.611099,-0.90011,0.69379
12891,1.15465,-0.745424,-0.472588,-1.02902,-0.513322,-0.471577,-0.10143,-0.419494,0.321346
20963,0.580309,-0.688093,0.63141,0.0129717,0.286027,-0.549424,-0.425373,-0.562946,0.102593
6472,0.899813,-0.574856,0.53029,-0.968732,-0.295929,-0.700391,-0.196315,0.113514,0.133027
234,1.27716,-0.405788,-0.0522764,-1.21812,0.0961821,-0.749672,0.225104,-0.518606,0.842734
19679,0.367617,0.306186,-0.182034,-0.653201,2.13629,0.425343,1.46131,1.03896,0.165687
24181,1.25538,-0.259139,-0.480238,-1.31203,-0.570101,-0.72892,-0.00741821,0.289073,-0.210585
9674,0.737029,0.0117117,-0.768441,0.0249773,-0.419932,0.357298,0.128824,0.00406275,-0.317893
1406,-1.97366,0.560431,0.618936,1.10881,-0.8299,-0.23401,-0.275496,1.10201,0.426778
18098,1.40464,-0.586937,0.165851,-2.177,-0.190664,0.0630571,0.779305,0.0933198,0.145305
15818,0.0920736,0.260443,-0.302538,0.639574,-0.110887,0.527878,0.182478,-0.146386,-0.257682
3,0.959305,-0.290099,-0.745563,-0.332991,-0.389813,-0.147752,0.178379,0.00216482,-0.186361
8217,0.815207,0.0164075,-0.460261,0.22519,-0.00173101,0.0123705,0.0474486,0.302681,-0.511481
7090,1.39588,-1.16793,-0.118941,-0.603113,0.358193,-0.574329,-1.72022,0.214784,-0.667268
9625,1.10691,-0.608773,0.0487157,-1.08941,-0.100153,-0.41976,-0.0222543,-0.126142,0.490161
42,1.34969,-0.253656,-0.801586,-1.00375,-0.763154,-0.402502,0.285747,0.00418951,-0.491573
94,0.705889,-0.440906,-1.10924,0.166634,-0.266026,0.0494757,-0.346424,-0.127502,0.0233857
3307,1.31994,-0.576174,-0.325614,-0.311272,-0.230103,-0.447142,0.292646,-0.0325481,-0.322575
2718,-1.10441,-0.400364,1.4701,0.132237,0.472064,-0.155588,-1.05541,0.716854,-1.14882
22038,0.403231,-0.810215,0.80192,-0.470136,-0.310901,-0.902522,-0.178263,0.0267767,0.0564269
1268,-0.0790692,-0.00860484,0.139155,0.553326,0.22629,0.146711,0.882135,-0.785674,1.07496
13981,0.263715,-0.656812,0.635435,-0.553192,-0.697986,0.38735,0.474201,-1.42004,-1.03908
17223,-0.38609,-1.47342,0.78306,0.4451,0.49882,-0.110843,0.927244,0.50634,0.567752
421,1.29993,0.376341,-0.786627,-1.17113,-0.0686827,-0.667335,-0.480091,0.193446,1.07581
73369,0.455987,0.0542019,0.0976619,-0.706509,0.413799,-0.460861,0.635285,0.237997,-0.04969
526,-0.290012,0.19886,0.291096,0.0892216,-0.398675,-0.0882675,0.664441,0.533252,0.589903
9473,-1.03991,-0.111863,-0.307495,1.21139,-0.552933,0.459274,0.969904,0.076377,0.594311
243,0.99849,1.50184,0.330106,-2.00574,1.04669,-0.930282,-0.129984,0.413149,0.996522
9823,0.775584,0.944607,0.0408652,-1.61423,0.876199,-0.570787,-0.102768,-0.226853,0.600044
15126,0.899551,1.17519,0.0306709,-1.43248,1.13027,-0.485543,-0.358506,0.196079,0.717818
22545,1.17472,-0.607166,-0.551348,-0.00573848,0.312391,-0.672144,-0.470628,0.188558,-0.14902
4098,1.33835,0.11708,-0.570881,-1.64596,-0.364735,-0.413981,-0.0404325,0.344299,-0.241742
3608,-0.791449,-0.343944,1.13761,-0.093471,0.344799,0.65674,-0.802877,0.408998,0.935009
43,-0.0846903,-0.0303116,-0.51901,-0.553764,-0.0120904,1.06714,0.310845,0.376925,0.769244
492,0.668583,-0.174606,-0.557042,0.179196,-0.42295,0.010802,0.222916,-0.22132,0.0921698
5404,0.82832,-0.553409,-1.00272,-0.205245,-0.139591,-0.00163251,0.302937,0.193867,-0.142588
29934,0.478384,-0.863888,-0.621621,0.04091,-0.180903,-0.737395,0.675061,0.418833,-0.0592269
141,0.00243098,-0.584047,0.0239419,0.596893,-0.228632,0.00231831,0.290928,0.155975,-0.172141
19600,0.841324,-0.500293,0.188158,-0.555033,-0.470077,-0.365101,-0.127209,0.182002,-0.503874
13122,1.32689,-0.34019,-0.0916763,-1.59717,0.0661985,-0.39708,0.177269,0.918166,0.230727
65534,0.119481,-0.0378995,0.559916,-1.26032,0.244589,0.221061,-0.738749,-0.985508,-0.198293
19947,-0.139483,-0.655925,-0.147676,-0.12477,-0.473172,-0.0306442,0.791468,-0.283327,0.230987
20609,1.00774,-0.378301,0.0680782,-0.75031,-0.353642,-1.45029,-0.497784,-0.39179,0.855898
43152,0.45338,-0.350156,-1.04683,0.0551247,-0.163515,-0.44734,0.553204,-0.024493,0.39322
39683,0.699655,-0.106661,-0.730857,0.0125439,0.432089,-0.153077,0.0992956,0.779408,-0.0496648
216,-0.638505,0.0643542,-0.0730318,-0.057294,-1.19918,0.190702,-0.269113,0.194652,-0.725313
2570,0.335887,-0.404146,-0.539818,0.0513093,-0.2514,0.788862,0.111619,0.291439,-0.215078
19999,0.24163,-0.451064,-0.300667,-0.42322,-0.406441,0.513185,0.481215,-0.19603,-0.150033
8051,0.561167,-0.427901,-0.330626,-0.0334076,-0.313842,0.25886,0.292253,0.255449,-0.544014
827,0.140873,-0.700454,-0.202753,0.106447,-0.473679,0.0497835,0.217621,-0.302559,-0.29692
21892,0.198485,-0.8597,-0.0870975,-0.145749,-0.67433,-0.332637,-0.218152,0.23612,-0.277408
494,0.127819,0.266527,-0.322471,0.318763,-0.0403186,0.19354,-0.044764,-0.615962,-0.278727
986,0.399072,-0.339116,-0.451295,-0.106237,-0.571374,0.00153446,0.560505,-0.164817,-0.180289
5757,-1.27536,0.15595,-0.75769,0.685055,0.0100807,1.15049,0.0499399,0.141456,1.15278
1352,0.0254144,-0.388361,-0.533491,-0.500355,-0.522891,0.201587,-0.893239,-1.21684,0.284828
39328,1.70968,-0.682101,0.429311,-1.59493,0.149802,-1.02261,-0.552476,0.615441,0.168343
22085,-1.51566,-1.6842,1.46971,-0.101524,-0.680238,0.408128,1.2628,0.163905,-1.0851
14,0.28357,0.161925,-0.842502,-0.0996234,-0.684184,0.283233,-0.0728721,-0.128241,0.221226
32484,0.158417,-0.00768646,0.0982122,-0.559213,-0.320928,0.265783,0.548887,-0.684509,0.0324477
18985,-0.0062183,-0.912888,1.21106,-0.47818,0.0908396,0.971126,1.1858,0.508263,-0.357547
25417,0.84725,-0.10791,-0.105101,-0.288734,0.391838,-0.251787,0.487627,-0.231734,-0.688823
1540,0.0878679,-0.224262,0.394021,0.236084,-0.316041,-0.158863,0.340726,0.273275,1.47188
31759,1.07786,-0.666192,-0.101269,-0.354192,-0.22,-0.255727,-0.034623,0.503972,0.64551
1231,0.443462,0.557211,-0.360153,-0.497743,-0.14275,0.501971,0.171016,-0.0627532,0.0982072
4402,-0.936332,0.284384,0.513798,-0.181025,-0.221046,0.457747,-0.595883,0.666813,-1.27025
